date,label,market_cap,asset_type,source,confidence,sector,region,rank
2025-02-01,Microsoft Corporation,2919649802525.7456,company,yfinance + FX,Medium,Technology,North America,5
2025-03-01,Microsoft Corporation,2766328963018.24,company,yfinance + FX,Medium,Technology,North America,4
2025-04-01,Microsoft Corporation,2912755125870.5547,company,yfinance + FX,Medium,Technology,North America,3
2025-05-01,Microsoft Corporation,3392490693252.5176,company,yfinance + FX,Medium,Technology,North America,2
2025-06-01,Microsoft Corporation,3672249591760.423,company,yfinance + FX,Medium,Technology,North America,2
2025-07-01,Microsoft Corporation,3938692983100.461,company,yfinance + FX,Medium,Technology,North America,3
2025-08-01,Microsoft Corporation,3740761489470.877,company,yfinance + FX,Medium,Technology,North America,3
2025-09-01,Microsoft Corporation,3830177457608.1104,company,yfinance + FX,Medium,Technology,North America,3
2025-10-01,Microsoft Corporation,3829141839783.485,company,yfinance + FX,Medium,Technology,North America,4
2025-11-01,Microsoft Corporation,3638354296246.0913,company,yfinance + FX,Medium,Technology,North America,4
2025-12-01,Microsoft Corporation,3583004715845.858,company,yfinance + FX,Medium,Technology,North America,5
2026-01-01,Microsoft Corporation,3187897706937.445,company,yfinance + FX,Medium,Technology,North America,5
2026-02-01,Microsoft Corporation,2909700166594.0176,company,yfinance + FX,Medium,Technology,North America,3
2016-01-01,NVIDIA Corporation,17361346507.07245,company,yfinance + FX,Medium,Technology,North America,19
2016-02-01,NVIDIA Corporation,18588314867.019653,company,yfinance + FX,Medium,Technology,North America,19
2016-03-01,NVIDIA Corporation,21196250510.21576,company,yfinance + FX,Medium,Technology,North America,19
2016-04-01,NVIDIA Corporation,21136767911.91101,company,yfinance + FX,Medium,Technology,North America,19
2016-05-01,NVIDIA Corporation,27793691611.28997,company,yfinance + FX,Medium,Technology,North America,15
2016-06-01,NVIDIA Corporation,28038840794.563293,company,yfinance + FX,Medium,Technology,North America,19
2016-07-01,NVIDIA Corporation,34056953716.27808,company,yfinance + FX,Medium,Technology,North America,19
2016-08-01,NVIDIA Corporation,36585873734.95102,company,yfinance + FX,Medium,Technology,North America,19
2016-09-01,NVIDIA Corporation,40943667840.95764,company,yfinance + FX,Medium,Technology,North America,19
2016-10-01,NVIDIA Corporation,42521167552.47116,company,yfinance + FX,Medium,Technology,North America,18
2016-11-01,NVIDIA Corporation,55093463873.86322,company,yfinance + FX,Medium,Technology,North America,16
2016-12-01,NVIDIA Corporation,63877248215.67536,company,yfinance + FX,Medium,Technology,North America,16
2017-01-01,NVIDIA Corporation,65337436795.23469,company,yfinance + FX,Medium,Technology,North America,13
2017-02-01,NVIDIA Corporation,60729479169.84558,company,yfinance + FX,Medium,Technology,North America,18
2017-03-01,NVIDIA Corporation,65270092320.4422,company,yfinance + FX,Medium,Technology,North America,18
2017-04-01,NVIDIA Corporation,62495829033.85162,company,yfinance + FX,Medium,Technology,North America,17
2017-05-01,NVIDIA Corporation,86493520474.4339,company,yfinance + FX,Medium,Technology,North America,16
2017-06-01,NVIDIA Corporation,86710570836.0672,company,yfinance + FX,Medium,Technology,North America,17
2017-07-01,NVIDIA Corporation,97477396202.0874,company,yfinance + FX,Medium,Technology,North America,17
2017-08-01,NVIDIA Corporation,101634191036.22437,company,yfinance + FX,Medium,Technology,North America,17
2017-09-01,NVIDIA Corporation,107324938201.9043,company,yfinance + FX,Medium,Technology,North America,17
2017-10-01,NVIDIA Corporation,124158820581.43616,company,yfinance + FX,Medium,Technology,North America,12
2017-11-01,NVIDIA Corporation,120496669292.44997,company,yfinance + FX,Medium,Technology,North America,16
2017-12-01,NVIDIA Corporation,116248857450.48524,company,yfinance + FX,Medium,Technology,North America,16
2018-01-01,NVIDIA Corporation,147669098854.06494,company,yfinance + FX,Medium,Technology,North America,16
2018-02-01,NVIDIA Corporation,145386153602.6001,company,yfinance + FX,Medium,Technology,North America,16
2018-03-01,NVIDIA Corporation,139218583917.6178,company,yfinance + FX,Medium,Technology,North America,16
2018-04-01,NVIDIA Corporation,135196976280.2124,company,yfinance + FX,Medium,Technology,North America,11
2018-05-01,NVIDIA Corporation,151602157545.08972,company,yfinance + FX,Medium,Technology,North America,15
2018-06-01,NVIDIA Corporation,142498776626.5869,company,yfinance + FX,Medium,Technology,North America,15
2018-07-01,NVIDIA Corporation,147286815834.0454,company,yfinance + FX,Medium,Technology,North America,12
2018-08-01,NVIDIA Corporation,168833027029.03748,company,yfinance + FX,Medium,Technology,North America,16
2018-09-01,NVIDIA Corporation,169130051851.27258,company,yfinance + FX,Medium,Technology,North America,16
2018-10-01,NVIDIA Corporation,126886654186.24878,company,yfinance + FX,Medium,Technology,North America,15
2018-11-01,NVIDIA Corporation,98359270477.29492,company,yfinance + FX,Medium,Technology,North America,17
2018-12-01,NVIDIA Corporation,80426498222.35107,company,yfinance + FX,Medium,Technology,North America,18
2019-01-01,NVIDIA Corporation,86601553201.67542,company,yfinance + FX,Medium,Technology,North America,18
2019-02-01,NVIDIA Corporation,92933254766.46423,company,yfinance + FX,Medium,Technology,North America,18
2019-03-01,NVIDIA Corporation,108286601543.42651,company,yfinance + FX,Medium,Technology,North America,18
2019-04-01,NVIDIA Corporation,109155046319.96156,company,yfinance + FX,Medium,Technology,North America,17
2019-05-01,NVIDIA Corporation,81691373920.44067,company,yfinance + FX,Medium,Technology,North America,17
2019-06-01,NVIDIA Corporation,99154623556.13708,company,yfinance + FX,Medium,Technology,North America,17
2019-07-01,NVIDIA Corporation,101865528345.10805,company,yfinance + FX,Medium,Technology,North America,17
2019-08-01,NVIDIA Corporation,101134958982.46764,company,yfinance + FX,Medium,Technology,North America,18
2019-09-01,NVIDIA Corporation,105199636030.19714,company,yfinance + FX,Medium,Technology,North America,14
2019-10-01,NVIDIA Corporation,121486929702.7588,company,yfinance + FX,Medium,Technology,North America,17
2019-11-01,NVIDIA Corporation,130987367248.53516,company,yfinance + FX,Medium,Technology,North America,17
2019-12-01,NVIDIA Corporation,142309060335.1593,company,yfinance + FX,Medium,Technology,North America,13
2020-01-01,NVIDIA Corporation,142992458438.8733,company,yfinance + FX,Medium,Technology,North America,19
2020-02-01,NVIDIA Corporation,163337917184.8297,company,yfinance + FX,Medium,Technology,North America,18
2020-03-01,NVIDIA Corporation,159520231676.10168,company,yfinance + FX,Medium,Technology,North America,13
2020-04-01,NVIDIA Corporation,176876219129.56235,company,yfinance + FX,Medium,Technology,North America,17
2020-05-01,NVIDIA Corporation,214843937873.84036,company,yfinance + FX,Medium,Technology,North America,16
2020-06-01,NVIDIA Corporation,229906412601.47095,company,yfinance + FX,Medium,Technology,North America,16
2020-07-01,NVIDIA Corporation,257062226200.10376,company,yfinance + FX,Medium,Technology,North America,16
2020-08-01,NVIDIA Corporation,323896333694.458,company,yfinance + FX,Medium,Technology,North America,16
2020-09-01,NVIDIA Corporation,327674182605.7434,company,yfinance + FX,Medium,Technology,North America,16
2020-10-01,NVIDIA Corporation,303632413673.40094,company,yfinance + FX,Medium,Technology,North America,15
2020-11-01,NVIDIA Corporation,324647296428.6804,company,yfinance + FX,Medium,Technology,North America,11
2020-12-01,NVIDIA Corporation,316253500556.94574,company,yfinance + FX,Medium,Technology,North America,16
2021-01-01,NVIDIA Corporation,314765757751.46484,company,yfinance + FX,Medium,Technology,North America,17
2021-02-01,NVIDIA Corporation,332327810955.04767,company,yfinance + FX,Medium,Technology,North America,17
2021-03-01,NVIDIA Corporation,323452870559.6924,company,yfinance + FX,Medium,Technology,North America,18
2021-04-01,NVIDIA Corporation,363833577060.6994,company,yfinance + FX,Medium,Technology,North America,16
2021-05-01,NVIDIA Corporation,393770189094.54346,company,yfinance + FX,Medium,Technology,North America,14
2021-06-01,NVIDIA Corporation,484865016174.3164,company,yfinance + FX,Medium,Technology,North America,14
2021-07-01,NVIDIA Corporation,472768317031.8604,company,yfinance + FX,Medium,Technology,North America,14
2021-08-01,NVIDIA Corporation,542741682815.55176,company,yfinance + FX,Medium,Technology,North America,10
2021-09-01,NVIDIA Corporation,502363965797.4243,company,yfinance + FX,Medium,Technology,North America,14
2021-10-01,NVIDIA Corporation,620000905036.9263,company,yfinance + FX,Medium,Technology,North America,12
2021-11-01,NVIDIA Corporation,792394649505.6152,company,yfinance + FX,Medium,Technology,North America,9
2021-12-01,NVIDIA Corporation,713218125915.5272,company,yfinance + FX,Medium,Technology,North America,10
2022-01-01,NVIDIA Corporation,593859476280.2124,company,yfinance + FX,Medium,Technology,North America,14
2022-02-01,NVIDIA Corporation,591409907913.208,company,yfinance + FX,Medium,Technology,North America,12
2022-03-01,NVIDIA Corporation,661767966842.6514,company,yfinance + FX,Medium,Technology,North America,11
2022-04-01,NVIDIA Corporation,449897428894.0429,company,yfinance + FX,Medium,Technology,North America,12
2022-05-01,NVIDIA Corporation,452929598808.2886,company,yfinance + FX,Medium,Technology,North America,8
2022-06-01,NVIDIA Corporation,367714157581.32935,company,yfinance + FX,Medium,Technology,North America,12
2022-07-01,NVIDIA Corporation,440675824356.07904,company,yfinance + FX,Medium,Technology,North America,12
2022-08-01,NVIDIA Corporation,366214850807.18994,company,yfinance + FX,Medium,Technology,North America,13
2022-09-01,NVIDIA Corporation,294519774627.68555,company,yfinance + FX,Medium,Technology,North America,15
2022-10-01,NVIDIA Corporation,327565309810.6384,company,yfinance + FX,Medium,Technology,North America,12
2022-11-01,NVIDIA Corporation,410712631416.3208,company,yfinance + FX,Medium,Technology,North America,11
2022-12-01,NVIDIA Corporation,354765108203.8879,company,yfinance + FX,Medium,Technology,North America,13
2023-01-01,NVIDIA Corporation,474274367523.19336,company,yfinance + FX,Medium,Technology,North America,8
2023-02-01,NVIDIA Corporation,563584542846.6797,company,yfinance + FX,Medium,Technology,North America,10
2023-03-01,NVIDIA Corporation,674306043434.1431,company,yfinance + FX,Medium,Technology,North America,9
2023-04-01,NVIDIA Corporation,673740868949.8901,company,yfinance + FX,Medium,Technology,North America,8
2023-05-01,NVIDIA Corporation,918602737426.7578,company,yfinance + FX,Medium,Technology,North America,7
2023-06-01,NVIDIA Corporation,1027085092163.086,company,yfinance + FX,Medium,Technology,North America,7
2023-07-01,NVIDIA Corporation,1134689234161.3767,company,yfinance + FX,Medium,Technology,North America,8
2023-08-01,NVIDIA Corporation,1198454672241.211,company,yfinance + FX,Medium,Technology,North America,8
2023-09-01,NVIDIA Corporation,1056257161331.1768,company,yfinance + FX,Medium,Technology,North America,8
2023-10-01,NVIDIA Corporation,990315194320.6788,company,yfinance + FX,Medium,Technology,North America,5
2023-11-01,NVIDIA Corporation,1135778332901.001,company,yfinance + FX,Medium,Technology,North America,7
2023-12-01,NVIDIA Corporation,1202608802032.471,company,yfinance + FX,Medium,Technology,North America,7
2024-01-01,NVIDIA Corporation,1494273690032.959,company,yfinance + FX,Medium,Technology,North America,7
2024-02-01,NVIDIA Corporation,1921351306915.2832,company,yfinance + FX,Medium,Technology,North America,5
2024-03-01,NVIDIA Corporation,2194428563690.1853,company,yfinance + FX,Medium,Technology,North America,5
2024-04-01,NVIDIA Corporation,2098498329162.5977,company,yfinance + FX,Medium,Technology,North America,4
2024-05-01,NVIDIA Corporation,2662723409271.24,company,yfinance + FX,Medium,Technology,North America,4
2024-06-01,NVIDIA Corporation,3000491221618.652,company,yfinance + FX,Medium,Technology,North America,4
2024-07-01,NVIDIA Corporation,2842369361114.502,company,yfinance + FX,Medium,Technology,North America,5
2024-08-01,NVIDIA Corporation,2899450037384.033,company,yfinance + FX,Medium,Technology,North America,5
2024-09-01,NVIDIA Corporation,2949729524230.957,company,yfinance + FX,Medium,Technology,North America,4
2024-10-01,NVIDIA Corporation,3224964028930.664,company,yfinance + FX,Medium,Technology,North America,3
2024-11-01,NVIDIA Corporation,3358325184631.348,company,yfinance + FX,Medium,Technology,North America,3
2024-12-01,NVIDIA Corporation,3262130021667.4805,company,yfinance + FX,Medium,Technology,North America,2
2025-01-01,NVIDIA Corporation,2916903240966.7964,company,yfinance + FX,Medium,Technology,North America,5
2025-02-01,NVIDIA Corporation,3034725759887.696,company,yfinance + FX,Medium,Technology,North America,4
2025-03-01,NVIDIA Corporation,2632913861846.924,company,yfinance + FX,Medium,Technology,North America,5
2025-04-01,NVIDIA Corporation,2646275598907.4707,company,yfinance + FX,Medium,Technology,North America,4
2025-05-01,NVIDIA Corporation,3283063261413.574,company,yfinance + FX,Medium,Technology,North America,3
2025-06-01,NVIDIA Corporation,3838460421752.9297,company,yfinance + FX,Medium,Technology,North America,1
2025-07-01,NVIDIA Corporation,4321756631469.727,company,yfinance + FX,Medium,Technology,North America,2
2025-08-01,NVIDIA Corporation,4232099583435.0586,company,yfinance + FX,Medium,Technology,North America,2
2025-09-01,NVIDIA Corporation,4533386064147.948,company,yfinance + FX,Medium,Technology,North America,2
2025-10-01,NVIDIA Corporation,4920233120727.539,company,yfinance + FX,Medium,Technology,North America,2
2025-11-01,NVIDIA Corporation,4300860470581.055,company,yfinance + FX,Medium,Technology,North America,2
2025-12-01,NVIDIA Corporation,4531697863769.531,company,yfinance + FX,Medium,Technology,North America,2
2026-01-01,NVIDIA Corporation,4644459118652.344,company,yfinance + FX,Medium,Technology,North America,2
2026-02-01,NVIDIA Corporation,4305717059326.172,company,yfinance + FX,Medium,Technology,North America,1
2016-01-01,Palladium,159200000000.0,metal,yfinance,Medium,,,9
2016-02-01,Palladium,158592001953.125,metal,yfinance,Medium,,,9
2016-03-01,Palladium,180175996093.75,metal,yfinance,Medium,,,9
2016-04-01,Palladium,200928007812.5,metal,yfinance,Medium,,,9
2016-06-01,Palladium,191408007812.5,metal,yfinance,Medium,,,9
2016-07-01,Palladium,226704003906.25,metal,yfinance,Medium,,,9
2016-08-01,Palladium,213984003906.25,metal,yfinance,Medium,,,10
2016-09-01,Palladium,230560000000.0,metal,yfinance,Medium,,,10
2016-10-01,Palladium,197584003906.25,metal,yfinance,Medium,,,10
2016-11-01,Palladium,246928007812.5,metal,yfinance,Medium,,,8
2016-12-01,Palladium,218448007812.5,metal,yfinance,Medium,,,9
2017-02-01,Palladium,246624003906.25,metal,yfinance,Medium,,,9
2017-03-01,Palladium,255408007812.5,metal,yfinance,Medium,,,9
2017-04-01,Palladium,264495996093.75,metal,yfinance,Medium,,,9
2017-05-01,Palladium,262351992187.5,metal,yfinance,Medium,,,10
2017-06-01,Palladium,271680000000.0,metal,yfinance,Medium,,,9
2017-07-01,Palladium,284960000000.0,metal,yfinance,Medium,,,10
2017-08-01,Palladium,298224003906.25,metal,yfinance,Medium,,,10
2017-09-01,Palladium,300144003906.25,metal,yfinance,Medium,,,10
2017-11-01,Palladium,322111992187.5,metal,yfinance,Medium,,,9
2017-12-01,Palladium,343600000000.0,metal,yfinance,Medium,,,9
2018-01-01,Palladium,328800000000.0,metal,yfinance,Medium,,,11
2018-02-01,Palladium,335103984375.0,metal,yfinance,Medium,,,10
2018-03-01,Palladium,302335996093.75,metal,yfinance,Medium,,,10
2018-05-01,Palladium,316448007812.5,metal,yfinance,Medium,,,10
2018-06-01,Palladium,306655996093.75,metal,yfinance,Medium,,,10
2018-08-01,Palladium,313695996093.75,metal,yfinance,Medium,,,11
2018-09-01,Palladium,349056015625.0,metal,yfinance,Medium,,,10
2018-10-01,Palladium,347231992187.5,metal,yfinance,Medium,,,7
2018-11-01,Palladium,373951992187.5,metal,yfinance,Medium,,,7
2018-12-01,Palladium,401248007812.5,metal,yfinance,Medium,,,7
2019-01-01,Palladium,428256015625.0,metal,yfinance,Medium,,,8
2019-02-01,Palladium,490240000000.0,metal,yfinance,Medium,,,8
2019-03-01,Palladium,430400000000.0,metal,yfinance,Medium,,,8
2019-04-01,Palladium,443968007812.5,metal,yfinance,Medium,,,7
2019-05-01,Palladium,426848007812.5,metal,yfinance,Medium,,,7
2019-06-01,Palladium,490368007812.5,metal,yfinance,Medium,,,7
2019-07-01,Palladium,486143984375.0,metal,yfinance,Medium,,,8
2019-08-01,Palladium,492351992187.5,metal,yfinance,Medium,,,8
2019-10-01,Palladium,562591992187.5,metal,yfinance,Medium,,,7
2019-11-01,Palladium,580991992187.5,metal,yfinance,Medium,,,6
2020-01-01,Palladium,718912031250.0,metal,yfinance,Medium,,,8
2020-02-01,Palladium,802816015625.0,metal,yfinance,Medium,,,8
2020-04-01,Palladium,624671992187.5,metal,yfinance,Medium,,,7
2020-05-01,Palladium,619040000000.0,metal,yfinance,Medium,,,7
2020-06-01,Palladium,622528007812.5,metal,yfinance,Medium,,,7
2020-07-01,Palladium,683296015625.0,metal,yfinance,Medium,,,8
2020-08-01,Palladium,718527968750.0,metal,yfinance,Medium,,,8
2020-09-01,Palladium,742816015625.0,metal,yfinance,Medium,,,8
2020-10-01,Palladium,707296015625.0,metal,yfinance,Medium,,,7
2020-12-01,Palladium,783520000000.0,metal,yfinance,Medium,,,8
2021-01-01,Palladium,706272031250.0,metal,yfinance,Medium,,,9
2021-02-01,Palladium,739232031250.0,metal,yfinance,Medium,,,10
2021-03-01,Palladium,837600000000.0,metal,yfinance,Medium,,,8
2021-04-01,Palladium,946463984375.0,metal,yfinance,Medium,,,7
2021-05-01,Palladium,903743984375.0,metal,yfinance,Medium,,,7
2021-06-01,Palladium,888767968750.0,metal,yfinance,Medium,,,7
2021-07-01,Palladium,849856015625.0,metal,yfinance,Medium,,,9
2021-09-01,Palladium,608831992187.5,metal,yfinance,Medium,,,11
2021-10-01,Palladium,635551992187.5,metal,yfinance,Medium,,,11
2021-11-01,Palladium,544991992187.5,metal,yfinance,Medium,,,13
2021-12-01,Palladium,610591992187.5,metal,yfinance,Medium,,,11
2022-01-01,Palladium,751743984375.0,metal,yfinance,Medium,,,10
2022-02-01,Palladium,800160000000.0,metal,yfinance,Medium,,,9
2022-03-01,Palladium,721760000000.0,metal,yfinance,Medium,,,10
2022-04-01,Palladium,736896015625.0,metal,yfinance,Medium,,,8
2022-06-01,Palladium,610783984375.0,metal,yfinance,Medium,,,9
2022-07-01,Palladium,681247968750.0,metal,yfinance,Medium,,,9
2022-08-01,Palladium,661312031250.0,metal,yfinance,Medium,,,9
2022-09-01,Palladium,695423984375.0,metal,yfinance,Medium,,,9
2022-10-01,Palladium,585311992187.5,metal,yfinance,Medium,,,9
2022-11-01,Palladium,590400000000.0,metal,yfinance,Medium,,,9
2022-12-01,Palladium,572576015625.0,metal,yfinance,Medium,,,8
2023-02-01,Palladium,449408007812.5,metal,yfinance,Medium,,,12
2023-03-01,Palladium,469120000000.0,metal,yfinance,Medium,,,12
2023-04-01,Palladium,485728007812.5,metal,yfinance,Medium,,,12
2023-05-01,Palladium,429088007812.5,metal,yfinance,Medium,,,13
2023-06-01,Palladium,388288007812.5,metal,yfinance,Medium,,,14
2023-07-01,Palladium,404703984375.0,metal,yfinance,Medium,,,15
2023-08-01,Palladium,386496015625.0,metal,yfinance,Medium,,,15
2023-09-01,Palladium,401663984375.0,metal,yfinance,Medium,,,15
2023-11-01,Palladium,322911992187.5,metal,yfinance,Medium,,,15
2023-12-01,Palladium,353280000000.0,metal,yfinance,Medium,,,15
2024-01-01,Palladium,317728007812.5,metal,yfinance,Medium,,,18
2024-02-01,Palladium,298720000000.0,metal,yfinance,Medium,,,18
2024-03-01,Palladium,323040000000.0,metal,yfinance,Medium,,,18
2024-04-01,Palladium,304608007812.5,metal,yfinance,Medium,,,17
2024-05-01,Palladium,287744003906.25,metal,yfinance,Medium,,,17
2024-06-01,Palladium,312928007812.5,metal,yfinance,Medium,,,17
2024-07-01,Palladium,295231992187.5,metal,yfinance,Medium,,,18
2024-08-01,Palladium,307551992187.5,metal,yfinance,Medium,,,18
2024-10-01,Palladium,354080000000.0,metal,yfinance,Medium,,,15
2024-11-01,Palladium,316864003906.25,metal,yfinance,Medium,,,15
2025-01-01,Palladium,341408007812.5,metal,yfinance,Medium,,,16
2025-02-01,Palladium,287904003906.25,metal,yfinance,Medium,,,18
2025-03-01,Palladium,317184003906.25,metal,yfinance,Medium,,,16
2025-04-01,Palladium,297664003906.25,metal,yfinance,Medium,,,16
2025-05-01,Palladium,307615996093.75,metal,yfinance,Medium,,,16
2025-07-01,Palladium,382751992187.5,metal,yfinance,Medium,,,15
2025-08-01,Palladium,353663984375.0,metal,yfinance,Medium,,,15
2025-09-01,Palladium,404320000000.0,metal,yfinance,Medium,,,16
2025-10-01,Palladium,462303984375.0,metal,yfinance,Medium,,,16
2025-11-01,Palladium,469951992187.5,metal,yfinance,Medium,,,15
2025-12-01,Palladium,521343984375.0,metal,yfinance,Medium,,,15
2026-01-01,Palladium,540256015625.0,metal,yfinance,Medium,,,16
2016-01-01,Platinum,549548992309.5703,metal,yfinance,Medium,,,3
2016-02-01,Platinum,588231007690.4297,metal,yfinance,Medium,,,3
2016-03-01,Platinum,615257984619.1406,metal,yfinance,Medium,,,3
2016-04-01,Platinum,679077015380.8594,metal,yfinance,Medium,,,3
2016-06-01,Platinum,643545000000.0,metal,yfinance,Medium,,,3
2016-07-01,Platinum,722799030761.7188,metal,yfinance,Medium,,,3
2016-08-01,Platinum,662004030761.7188,metal,yfinance,Medium,,,3
2016-09-01,Platinum,648017984619.1406,metal,yfinance,Medium,,,3
2016-10-01,Platinum,614753992309.5703,metal,yfinance,Medium,,,3
2016-11-01,Platinum,572102984619.1406,metal,yfinance,Medium,,,3
2016-12-01,Platinum,568007984619.1406,metal,yfinance,Medium,,,3
2017-02-01,Platinum,648585000000.0,metal,yfinance,Medium,,,4
2017-03-01,Platinum,597366007690.4297,metal,yfinance,Medium,,,4
2017-04-01,Platinum,596168992309.5703,metal,yfinance,Medium,,,3
2017-05-01,Platinum,597555000000.0,metal,yfinance,Medium,,,3
2017-06-01,Platinum,581931007690.4297,metal,yfinance,Medium,,,3
2017-07-01,Platinum,590751007690.4297,metal,yfinance,Medium,,,4
2017-08-01,Platinum,627983992309.5703,metal,yfinance,Medium,,,4
2017-09-01,Platinum,573488992309.5703,metal,yfinance,Medium,,,4
2017-11-01,Platinum,593018992309.5703,metal,yfinance,Medium,,,4
2017-12-01,Platinum,588546007690.4297,metal,yfinance,Medium,,,4
2018-01-01,Platinum,630818992309.5703,metal,yfinance,Medium,,,6
2018-02-01,Platinum,621557984619.1406,metal,yfinance,Medium,,,6
2018-03-01,Platinum,584198992309.5703,metal,yfinance,Medium,,,6
2018-05-01,Platinum,572102984619.1406,metal,yfinance,Medium,,,6
2018-06-01,Platinum,537012015380.8594,metal,yfinance,Medium,,,6
2018-08-01,Platinum,495117015380.8594,metal,yfinance,Medium,,,7
2018-09-01,Platinum,515781007690.4297,metal,yfinance,Medium,,,7
2018-10-01,Platinum,528822015380.8594,metal,yfinance,Medium,,,6
2018-11-01,Platinum,502740000000.0,metal,yfinance,Medium,,,6
2018-12-01,Platinum,501417015380.8594,metal,yfinance,Medium,,,6
2019-01-01,Platinum,516915000000.0,metal,yfinance,Medium,,,7
2019-02-01,Platinum,549990000000.0,metal,yfinance,Medium,,,7
2019-03-01,Platinum,534807015380.8594,metal,yfinance,Medium,,,7
2019-04-01,Platinum,559502984619.1406,metal,yfinance,Medium,,,6
2019-05-01,Platinum,499337984619.1406,metal,yfinance,Medium,,,6
2019-06-01,Platinum,526365000000.0,metal,yfinance,Medium,,,6
2019-07-01,Platinum,551942984619.1406,metal,yfinance,Medium,,,7
2019-08-01,Platinum,585647984619.1406,metal,yfinance,Medium,,,7
2019-10-01,Platinum,585900000000.0,metal,yfinance,Medium,,,6
2019-11-01,Platinum,565677015380.8594,metal,yfinance,Medium,,,7
2020-01-01,Platinum,604296007690.4297,metal,yfinance,Medium,,,9
2020-02-01,Platinum,543563992309.5703,metal,yfinance,Medium,,,9
2020-04-01,Platinum,509985000000.0,metal,yfinance,Medium,,,8
2020-05-01,Platinum,548415000000.0,metal,yfinance,Medium,,,8
2020-06-01,Platinum,529641007690.4297,metal,yfinance,Medium,,,8
2020-07-01,Platinum,574686007690.4297,metal,yfinance,Medium,,,9
2020-08-01,Platinum,589491007690.4297,metal,yfinance,Medium,,,12
2020-09-01,Platinum,567630000000.0,metal,yfinance,Medium,,,11
2020-10-01,Platinum,532097984619.1406,metal,yfinance,Medium,,,10
2020-12-01,Platinum,677502015380.8594,metal,yfinance,Medium,,,9
2021-01-01,Platinum,677754030761.7188,metal,yfinance,Medium,,,10
2021-02-01,Platinum,745605000000.0,metal,yfinance,Medium,,,9
2021-03-01,Platinum,748755000000.0,metal,yfinance,Medium,,,10
2021-04-01,Platinum,757890000000.0,metal,yfinance,Medium,,,9
2021-05-01,Platinum,743904030761.7188,metal,yfinance,Medium,,,9
2021-06-01,Platinum,674415000000.0,metal,yfinance,Medium,,,11
2021-07-01,Platinum,659547015380.8594,metal,yfinance,Medium,,,12
2021-09-01,Platinum,605367015380.8594,metal,yfinance,Medium,,,12
2021-10-01,Platinum,642347984619.1406,metal,yfinance,Medium,,,10
2021-11-01,Platinum,583757984619.1406,metal,yfinance,Medium,,,11
2021-12-01,Platinum,607572015380.8594,metal,yfinance,Medium,,,12
2022-01-01,Platinum,642096007690.4297,metal,yfinance,Medium,,,12
2022-02-01,Platinum,653814030761.7188,metal,yfinance,Medium,,,11
2022-03-01,Platinum,625275000000.0,metal,yfinance,Medium,,,12
2022-04-01,Platinum,590687984619.1406,metal,yfinance,Medium,,,10
2022-06-01,Platinum,565992015380.8594,metal,yfinance,Medium,,,10
2022-07-01,Platinum,557487015380.8594,metal,yfinance,Medium,,,11
2022-08-01,Platinum,520632015380.8594,metal,yfinance,Medium,,,11
2022-09-01,Platinum,548100000000.0,metal,yfinance,Medium,,,11
2022-10-01,Platinum,591822015380.8594,metal,yfinance,Medium,,,8
2022-11-01,Platinum,662949030761.7188,metal,yfinance,Medium,,,8
2022-12-01,Platinum,676430969238.2812,metal,yfinance,Medium,,,7
2023-02-01,Platinum,601776007690.4297,metal,yfinance,Medium,,,9
2023-03-01,Platinum,626282984619.1406,metal,yfinance,Medium,,,10
2023-04-01,Platinum,685565969238.2812,metal,yfinance,Medium,,,7
2023-05-01,Platinum,634472984619.1406,metal,yfinance,Medium,,,10
2023-06-01,Platinum,569835000000.0,metal,yfinance,Medium,,,11
2023-07-01,Platinum,598311007690.4297,metal,yfinance,Medium,,,12
2023-08-01,Platinum,611918992309.5703,metal,yfinance,Medium,,,12
2023-09-01,Platinum,571283992309.5703,metal,yfinance,Medium,,,12
2023-11-01,Platinum,586656007690.4297,metal,yfinance,Medium,,,11
2023-12-01,Platinum,626850000000.0,metal,yfinance,Medium,,,11
2024-01-01,Platinum,582372015380.8594,metal,yfinance,Medium,,,12
2024-02-01,Platinum,554337015380.8594,metal,yfinance,Medium,,,13
2024-03-01,Platinum,571851007690.4297,metal,yfinance,Medium,,,13
2024-04-01,Platinum,592956007690.4297,metal,yfinance,Medium,,,12
2024-05-01,Platinum,653750969238.2812,metal,yfinance,Medium,,,12
2024-06-01,Platinum,631197015380.8594,metal,yfinance,Medium,,,12
2024-07-01,Platinum,618786007690.4297,metal,yfinance,Medium,,,13
2024-08-01,Platinum,584513992309.5703,metal,yfinance,Medium,,,15
2024-10-01,Platinum,624707984619.1406,metal,yfinance,Medium,,,13
2024-11-01,Platinum,598185000000.0,metal,yfinance,Medium,,,14
2025-01-01,Platinum,650915969238.2812,metal,yfinance,Medium,,,15
2025-02-01,Platinum,587348992309.5703,metal,yfinance,Medium,,,15
2025-03-01,Platinum,636111007690.4297,metal,yfinance,Medium,,,15
2025-04-01,Platinum,607193992309.5703,metal,yfinance,Medium,,,14
2025-05-01,Platinum,662570969238.2812,metal,yfinance,Medium,,,14
2025-07-01,Platinum,810432015380.8594,metal,yfinance,Medium,,,12
2025-08-01,Platinum,860390969238.2812,metal,yfinance,Medium,,,12
2025-09-01,Platinum,998297984619.1406,metal,yfinance,Medium,,,12
2025-10-01,Platinum,988974030761.7188,metal,yfinance,Medium,,,12
