date,ticker,price_local_currency,currency,conversion_rate,price_usd,shares,market_cap_usd
2016-11-01,WMT,19.99207305908203,USD,1.0,19.99207305908203,7970166964,159340160237.37003
2016-12-01,WMT,19.620216369628903,USD,1.0,19.620216369628903,7970166964,156376400335.7483
2017-01-01,WMT,19.080224990844727,USD,1.0,19.080224990844727,7970166964,152072578887.71783
2017-02-01,WMT,20.27810478210449,USD,1.0,20.27810478210449,7970166964,161619880826.85962
2017-03-01,WMT,20.60687255859375,USD,1.0,20.60687255859375,7970166964,164240214897.86206
2017-04-01,WMT,21.651166915893555,USD,1.0,21.651166915893555,7970166964,172563415285.10458
2017-05-01,WMT,22.63609313964844,USD,1.0,22.63609313964844,7970166964,180413441735.65305
2017-06-01,WMT,21.941011428833008,USD,1.0,21.941011428833008,7970166964,174873524446.83127
2017-07-01,WMT,23.190561294555664,USD,1.0,23.190561294555664,7970166964,184832645506.48462
2017-08-01,WMT,22.63391494750977,USD,1.0,22.63391494750977,7970166964,180396081180.62814
2017-09-01,WMT,22.796710968017575,USD,1.0,22.796710968017575,7970166964,181693592645.15015
2017-10-01,WMT,25.47198867797852,USD,1.0,25.47198867797852,7970166964,203016002668.6064
2017-11-01,WMT,28.36605834960937,USD,1.0,28.36605834960937,7970166964,226082221156.95297
2017-12-01,WMT,28.809513092041016,USD,1.0,28.809513092041016,7970166964,229616629495.11078
2018-01-01,WMT,31.263586044311523,USD,1.0,31.263586044311523,7970166964,249176000666.54315
2018-02-01,WMT,26.398080825805664,USD,1.0,26.398080825805664,7970166964,210397111710.83813
2018-03-01,WMT,26.09306907653809,USD,1.0,26.09306907653809,7970166964,207966117143.19388
2018-04-01,WMT,26.09817123413086,USD,1.0,26.09817123413086,7970166964,208006782191.0849
2018-05-01,WMT,24.35160255432129,USD,1.0,24.35160255432129,7970166964,194086338198.90955
2018-06-01,WMT,25.42832946777344,USD,1.0,25.42832946777344,7970166964,202668031473.75558
2018-07-01,WMT,26.491193771362305,USD,1.0,26.491193771362305,7970166964,211139237433.43442
2018-08-01,WMT,28.459545135498047,USD,1.0,28.459545135498047,7970166964,226827326449.41345
2018-09-01,WMT,28.04255104064941,USD,1.0,28.04255104064941,7970166964,223503813890.46774
2018-10-01,WMT,29.94470596313477,USD,1.0,29.94470596313477,7970166964,238664306214.07053
2018-11-01,WMT,29.15936088562012,USD,1.0,29.15936088562012,7970166964,232404974821.92328
2018-12-01,WMT,27.815601348876957,USD,1.0,27.815601348876957,7970166964,221694986954.61295
2019-01-01,WMT,28.77203750610352,USD,1.0,28.77203750610352,7970166964,229317942818.1152
2019-02-01,WMT,29.72080612182617,USD,1.0,29.72080612182617,7970166964,236879787095.6279
2019-03-01,WMT,29.282447814941406,USD,1.0,29.282447814941406,7970166964,233385998199.69998
2019-04-01,WMT,31.042871475219727,USD,1.0,31.042871475219727,7970166964,247416868699.4942
2019-05-01,WMT,30.620269775390625,USD,1.0,30.620269775390625,7970166964,244048662592.58606
2019-06-01,WMT,33.52924346923828,USD,1.0,33.52924346923828,7970166964,267233668626.4357
2019-07-01,WMT,33.495853424072266,USD,1.0,33.495853424072266,7970166964,266967544391.52704
2019-08-01,WMT,34.673274993896484,USD,1.0,34.673274993896484,7970166964,276351790890.0411
2019-09-01,WMT,36.191856384277344,USD,1.0,36.191856384277344,7970166964,288455138119.7998
2019-10-01,WMT,35.758819580078125,USD,1.0,35.758819580078125,7970166964,285003762488.775
2019-11-01,WMT,36.31686782836914,USD,1.0,36.31686782836914,7970166964,289451500201.62213
2019-12-01,WMT,36.24064636230469,USD,1.0,36.24064636230469,7970166964,288844002390.8476
2020-01-01,WMT,35.070709228515625,USD,1.0,35.070709228515625,7970166964,279519408097.16516
2020-02-01,WMT,32.98465347290039,USD,1.0,32.98465347290039,7970166964,262893195428.69855
2020-03-01,WMT,34.80420684814453,USD,1.0,34.80420684814453,7970166964,277395339629.3041
2020-04-01,WMT,37.39807891845703,USD,1.0,37.39807891845703,7970166964,298068933112.95105
2020-05-01,WMT,38.17033386230469,USD,1.0,38.17033386230469,7970166964,304223933954.19135
2020-06-01,WMT,37.015602111816406,USD,1.0,37.015602111816406,7970166964,295020529104.1677
2020-07-01,WMT,39.988468170166016,USD,1.0,39.988468170166016,7970166964,318714767950.8227
2020-08-01,WMT,42.9088020324707,USD,1.0,42.9088020324707,7970166964,341990316424.01404
2020-09-01,WMT,43.41413497924805,USD,1.0,43.41413497924805,7970166964,346017904382.2396
2020-10-01,WMT,43.05418014526367,USD,1.0,43.05418014526367,7970166964,343149004255.88525
2020-11-01,WMT,47.41079330444336,USD,1.0,47.41079330444336,7970166964,377871938532.1069
2020-12-01,WMT,44.72980117797852,USD,1.0,44.72980117797852,7970166964,356503983655.0127
2021-01-01,WMT,43.75345993041992,USD,1.0,43.75345993041992,7970166964,348722380898.1306
2021-02-01,WMT,40.46160125732422,USD,1.0,40.46160125732422,7970166964,322485717651.6664
2021-03-01,WMT,42.30216598510742,USD,1.0,42.30216598510742,7970166964,337155325840.1477
2021-04-01,WMT,43.7547492980957,USD,1.0,43.7547492980957,7970166964,348732657373.78455
2021-05-01,WMT,44.41774368286133,USD,1.0,44.41774368286133,7970166964,354016833316.56104
2021-06-01,WMT,44.27507400512695,USD,1.0,44.27507400512695,7970166964,352879732164.318
2021-07-01,WMT,44.75543594360352,USD,1.0,44.75543594360352,7970166964,356708297017.12695
2021-08-01,WMT,46.49793243408203,USD,1.0,46.49793243408203,7970166964,370596284980.4247
2021-09-01,WMT,43.92121124267578,USD,1.0,43.92121124267578,7970166964,350059386865.23987
2021-10-01,WMT,47.084999084472656,USD,1.0,47.084999084472656,7970166964,375275304203.0342
2021-11-01,WMT,44.31510925292969,USD,1.0,44.31510925292969,7970166964,353198819773.7509
2021-12-01,WMT,45.5944938659668,USD,1.0,45.5944938659668,7970166964,363395728750.8292
2022-01-01,WMT,44.23409652709961,USD,1.0,44.23409652709961,7970166964,352553134822.67645
2022-02-01,WMT,42.76290512084961,USD,1.0,42.76290512084961,7970166964,340827493678.862
2022-03-01,WMT,47.11637878417969,USD,1.0,47.11637878417969,7970166964,375525405648.97943
2022-04-01,WMT,48.59129333496094,USD,1.0,48.59129333496094,7970166964,387280720876.33905
2022-05-01,WMT,40.85429382324219,USD,1.0,40.85429382324219,7970166964,325615542967.55414
2022-06-01,WMT,38.7555046081543,USD,1.0,38.7555046081543,7970166964,308887842501.06116
2022-07-01,WMT,42.09297561645508,USD,1.0,42.09297561645508,7970166964,335488043674.7278
2022-08-01,WMT,42.25236511230469,USD,1.0,42.25236511230469,7970166964,336758404568.957
2022-09-01,WMT,41.52393341064453,USD,1.0,41.52393341064453,7970166964,330952682284.85486
2022-10-01,WMT,45.56747055053711,USD,1.0,45.56747055053711,7970166964,363180348414.9338
2022-11-01,WMT,48.797828674316406,USD,1.0,48.797828674316406,7970166964,388926842014.9685
2022-12-01,WMT,45.39459609985352,USD,1.0,45.39459609985352,7970166964,361802510179.1758
2023-01-01,WMT,46.234161376953125,USD,1.0,46.234161376953125,7970166964,368493985614.83655
2023-02-01,WMT,45.674991607666016,USD,1.0,45.674991607666016,7970166964,364037309192.3969
2023-03-01,WMT,47.38462829589844,USD,1.0,47.38462829589844,7970166964,377663399045.38934
2023-04-01,WMT,48.71466827392578,USD,1.0,48.71466827392578,7970166964,388264039739.06213
2023-05-01,WMT,47.39168930053711,USD,1.0,47.39168930053711,7970166964,377719676431.29315
2023-06-01,WMT,50.91115951538086,USD,1.0,50.91115951538086,7970166964,405770441668.4228
2023-07-01,WMT,51.77921295166016,USD,1.0,51.77921295166016,7970166964,412688972489.24274
2023-08-01,WMT,52.669952392578125,USD,1.0,52.669952392578125,7970166964,419788314554.77893
2023-09-01,WMT,51.98604202270508,USD,1.0,51.98604202270508,7970166964,414337434718.47974
2023-10-01,WMT,53.11724090576172,USD,1.0,53.11724090576172,7970166964,423353278685.9315
2023-11-01,WMT,50.60781478881836,USD,1.0,50.60781478881836,7970166964,403352733550.07074
2023-12-01,WMT,51.24492263793945,USD,1.0,51.24492263793945,7970166964,408430589481.64075
2024-01-01,WMT,53.91484069824219,USD,1.0,53.91484069824219,7970166964,429710282202.4526
2024-02-01,WMT,57.366695404052734,USD,1.0,57.366695404052734,7970166964,457222140543.23175
2024-03-01,WMT,58.89359664916992,USD,1.0,58.89359664916992,7970166964,469391798404.3552
2024-04-01,WMT,58.28884506225586,USD,1.0,58.28884506225586,7970166964,464571827284.9062
2024-05-01,WMT,64.58424377441406,USD,1.0,64.58424377441406,7970166964,514747206125.7576
2024-06-01,WMT,66.72954559326172,USD,1.0,66.72954559326172,7970166964,531845619810.14636
2024-07-01,WMT,67.64608764648438,USD,1.0,67.64608764648438,7970166964,539150613003.8583
2024-08-01,WMT,76.1116943359375,USD,1.0,76.1116943359375,7970166964,606622911770.355
2024-09-01,WMT,79.80756378173828,USD,1.0,79.80756378173828,7970166964,636079608330.5333
2024-10-01,WMT,80.9935531616211,USD,1.0,80.9935531616211,7970166964,645532141705.7302
2024-11-01,WMT,91.4204330444336,USD,1.0,91.4204330444336,7970166964,728636115285.3186
2024-12-01,WMT,89.29551696777344,USD,1.0,89.29551696777344,7970166964,711700179369.8494
2025-01-01,WMT,97.22932434082033,USD,1.0,97.22932434082033,7970166964,774933948793.2472
2025-02-01,WMT,97.675048828125,USD,1.0,97.675048828125,7970166964,778486447377.0088
2025-03-01,WMT,86.9576416015625,USD,1.0,86.9576416015625,7970166964,693066922360.1255
2025-04-01,WMT,96.59247589111328,USD,1.0,96.59247589111328,7970166964,769858160318.3175
2025-05-01,WMT,98.0525360107422,USD,1.0,98.0525360107422,7970166964,781495083249.2378
2025-06-01,WMT,97.35370635986328,USD,1.0,97.35370635986328,7970166964,775925294252.339
2025-07-01,WMT,97.5528335571289,USD,1.0,97.5528335571289,7970166964,777512371261.6194
2025-08-01,WMT,96.55718994140624,USD,1.0,96.55718994140624,7970166964,769576925407.6691
2025-09-01,WMT,102.850341796875,USD,1.0,102.850341796875,7970166964,819734396425.5615
2025-10-01,WMT,100.9741668701172,USD,1.0,100.9741668701172,7970166964,804780969005.6313
2025-11-01,WMT,110.28519439697266,USD,1.0,110.28519439697266,7970166964,878991413001.0693
2025-12-01,WMT,111.18336486816406,USD,1.0,111.18336486816406,7970166964,886149981618.5994
2026-01-01,WMT,119.13999938964844,USD,1.0,119.13999938964844,7970166964,949565687226.3562
2026-02-01,WMT,127.9499969482422,USD,1.0,127.9499969482422,7970166964,1019782838720.7808
2016-01-01,HDB,13.668156623840332,INR,66.5,0.20553618983218544,5129338480,1054264687.5388135
2016-02-01,HDB,11.966714859008787,INR,66.5,0.1799505993835908,5129338480,923027533.9173166
2016-03-01,HDB,13.962678909301758,INR,66.5,0.20996509638047756,5129338480,1076982048.3212922
2016-04-01,HDB,14.243609428405762,INR,66.5,0.2141896154647483,5129338480,1098651036.6197364
2016-05-01,HDB,14.581177711486816,INR,66.5,0.21926583024792204,5129338480,1124688660.4398146
2016-06-01,HDB,15.032024383544922,INR,66.5,0.22604547945180334,5129338480,1159463775.9821842
2016-07-01,HDB,15.795170783996582,INR,66.5,0.23752136517288094,5129338480,1218327478.2033901
2016-08-01,HDB,16.33786964416504,INR,66.5,0.24568225028819607,5129338480,1260187420.2562351
2016-09-01,HDB,16.392589569091797,INR,66.5,0.2465051063021323,5129338480,1264408127.2720177
2016-10-01,HDB,16.139488220214844,INR,66.5,0.24269907098067434,5129338480,1244885683.8414242
2016-11-01,HDB,14.712060928344728,INR,66.5,0.2212339989224771,5129338480,1134784063.7573404
2016-12-01,HDB,13.836450576782228,INR,66.5,0.20806692596665005,5129338480,1067245689.7760493
2017-01-01,HDB,15.717643737792969,INR,66.5,0.23635554492921756,5129338480,1212347591.5668046
2017-02-01,HDB,16.34699058532715,INR,66.5,0.2458194072981526,5129338480,1260890944.985207
2017-03-01,HDB,17.15190887451172,INR,66.5,0.25792344172198073,5129338480,1322976634.5185933
2017-04-01,HDB,18.15293502807617,INR,66.5,0.27297646658761154,5129338480,1400188694.2022703
2017-05-01,HDB,20.02044486999512,INR,66.5,0.3010593213533101,5129338480,1544235161.780219
2017-06-01,HDB,19.83118438720703,INR,66.5,0.29821329905574484,5129338480,1529636950.0943797
2017-07-01,HDB,22.19747734069824,INR,66.5,0.33379665173982315,5129338480,1712156010.2642338
2017-08-01,HDB,22.34656524658203,INR,66.5,0.33603857513657187,5129338480,1723655594.2123895
2017-09-01,HDB,22.103443145751957,INR,66.5,0.33238260369551814,5129338480,1704902879.2180114
2017-10-01,HDB,21.16994857788086,INR,66.5,0.31834509139670464,5129338480,1632899727.2202342
2017-11-01,HDB,22.270875930786133,INR,66.5,0.33490038993663357,5129338480,1717817457.0689793
2017-12-01,HDB,23.31905174255371,INR,66.5,0.3506624322188528,5129338480,1798666307.0705533
2018-01-01,HDB,24.906221389770508,INR,71.4,0.34882663010883064,5129338480,1789249856.6659515
2018-02-01,HDB,22.28922462463379,INR,71.4,0.31217401435061326,5129338480,1601246184.2646728
2018-03-01,HDB,22.653902053833008,INR,71.4,0.31728154137021014,5129338480,1627444419.143931
2018-04-01,HDB,21.97499656677246,INR,71.4,0.30777306115927816,5129338480,1578672205.711679
2018-05-01,HDB,24.408510208129883,INR,71.4,0.3418558852679255,5129338480,1753494546.9192352
2018-06-01,HDB,24.08740234375,INR,71.4,0.3373585762429972,5129338480,1730426326.6812193
2018-07-01,HDB,23.83039093017578,INR,71.4,0.33375897661310616,5129338480,1711962761.7870255
2018-08-01,HDB,23.353046417236328,INR,71.4,0.3270734792330018,5129338480,1677670582.817317
2018-09-01,HDB,21.699626922607425,INR,71.4,0.30391634345388546,5129338480,1558889795.1789107
2018-10-01,HDB,20.502809524536133,INR,71.4,0.28715419502151446,5129338480,1472911062.2172785
2018-11-01,HDB,23.38763427734375,INR,71.4,0.3275579030440301,5129338480,1680155356.5118527
2018-12-01,HDB,23.88804054260254,INR,71.4,0.33456639415409717,5129338480,1716104279.6494577
2019-01-01,HDB,22.649707794189453,INR,71.4,0.3172227982379475,5129338480,1627143105.7351804
2019-02-01,HDB,23.31845474243164,INR,71.4,0.32658900199484087,5129338480,1675185535.076934
2019-03-01,HDB,26.72905731201172,INR,71.4,0.3743565449861585,5129338480,1920201431.4373538
2019-04-01,HDB,26.438501358032227,INR,71.4,0.37028713386599754,5129338480,1899328044.3877723
2019-05-01,HDB,28.631521224975582,INR,71.4,0.40100169782878964,5129338480,2056873439.218543
2019-06-01,HDB,29.987457275390625,INR,71.4,0.4199923988149947,5129338480,2154283172.5492587
2019-07-01,HDB,26.650360107421875,INR,71.4,0.3732543432412027,5129338480,1914547865.614229
2019-08-01,HDB,25.034074783325195,INR,71.4,0.35061729388410634,5129338480,1798434777.2732153
2019-09-01,HDB,26.497108459472656,INR,71.4,0.37110796161726406,5129338480,1903538347.7577956
2019-10-01,HDB,28.373504638671875,INR,71.4,0.397388020149466,5129338480,2038337663.2436714
2019-11-01,HDB,28.68004035949707,INR,71.4,0.40168123752797014,5129338480,2060359028.3462372
2019-12-01,HDB,29.43245506286621,INR,71.4,0.41221925858356034,5129338480,2114412105.2497263
2020-01-01,HDB,26.60392951965332,INR,71.4,0.3726040548971053,5129338480,1911212316.5877547
2020-02-01,HDB,25.475305557250977,INR,71.4,0.3567969966001537,5129338480,1830132564.2095973
2020-03-01,HDB,17.86290740966797,INR,71.4,0.2501807760457698,5129338480,1283261881.5278294
2020-04-01,HDB,20.13408470153809,INR,71.4,0.28198998181425894,5129338480,1446422064.6943786
2020-05-01,HDB,19.428117752075195,INR,71.4,0.27210248952486266,5129338480,1395705770.023675
2020-06-01,HDB,21.114086151123047,INR,71.4,0.2957154923126477,5129338480,1516824853.851408
2020-07-01,HDB,21.713228225708008,INR,71.4,0.3041068378950701,5129338480,1559866905.6463053
2020-08-01,HDB,23.036922454833984,INR,71.4,0.3226459727567785,5129338480,1654960403.4783754
2020-09-01,HDB,23.204126358032227,INR,71.4,0.3249877641180984,5129338480,1666972244.0201252
2020-10-01,HDB,26.67824363708496,INR,71.4,0.3736448688667361,5129338480,1916551003.7327034
2020-11-01,HDB,32.047332763671875,INR,71.4,0.44884219556963406,5129338480,2302263545.1830096
2020-12-01,HDB,33.56145477294922,INR,71.4,0.47004838617575934,5129338480,2411037274.6732225
2021-01-01,HDB,33.48713684082031,INR,71.4,0.46900751877899594,5129338480,2405698313.4824266
2021-02-01,HDB,36.75689697265625,INR,71.4,0.5148024786086309,5129338480,2640596163.1266274
2021-03-01,HDB,36.08344650268555,INR,71.4,0.5053703991972766,5129338480,2592215835.255552
2021-04-01,HDB,32.6418342590332,INR,71.4,0.4571685470452829,5129338480,2344972220.20506
2021-05-01,HDB,35.54467010498047,INR,71.4,0.4978245112742362,5129338480,2553510421.9661336
2021-06-01,HDB,33.96088409423828,INR,71.4,0.4756426343730851,5129338480,2439732067.2184362
2021-07-01,HDB,32.89201736450195,INR,71.4,0.46067251210787047,5129338480,2362945243.033166
2021-08-01,HDB,36.63824081420898,INR,82.7,0.44302588650796826,5129338480,2272429727.3014345
2021-09-01,HDB,34.19599533081055,INR,82.7,0.41349450218634276,5129338480,2120953261.3328521
2021-10-01,HDB,33.64392852783203,INR,82.7,0.4068189664792265,5129338480,2086712179.1557267
2021-11-01,HDB,30.630895614624023,INR,82.7,0.370385678532334,5129338480,1899833513.3368108
2021-12-01,HDB,30.44375228881836,INR,82.7,0.36812276044520387,5129338480,1888226240.5154061
2022-01-01,HDB,32.10934066772461,INR,82.7,0.38826288594588404,5129338480,1991531761.2380743
2022-02-01,HDB,29.08695411682129,INR,82.7,0.351716494762047,5129338480,1804072950.6336863
2022-03-01,HDB,28.69394874572754,INR,82.7,0.34696431373310205,5129338480,1779697405.6179929
2022-04-01,HDB,25.83063697814941,INR,82.7,0.31234143867169784,5129338480,1602104960.2773
2022-05-01,HDB,26.93479347229004,INR,82.7,0.3256927868475216,5129338480,1670588544.2354305
2022-06-01,HDB,26.00797271728516,INR,82.7,0.31448576441699105,5129338480,1613103932.836287
2022-07-01,HDB,29.717992782592773,INR,82.7,0.35934695021273,5129338480,1843212139.3968003
2022-08-01,HDB,29.19025993347168,INR,82.7,0.3529656582040106,5129338480,1810480332.7443593
2022-09-01,HDB,27.932758331298828,INR,82.7,0.33776007655742235,5129338480,1732485757.6937325
2022-10-01,HDB,29.792709350585938,INR,82.7,0.3602504153637961,5129338480,1847846317.9615026
2022-11-01,HDB,33.742122650146484,INR,82.7,0.4080063198324847,5129338480,2092802516.399951
2022-12-01,HDB,32.7093505859375,INR,82.7,0.3955181449327388,5129338480,2028746440.3417141
2023-01-01,HDB,32.20730209350586,INR,82.7,0.3894474255562982,5129338480,1997607665.8428557
2023-02-01,HDB,32.3411750793457,INR,82.7,0.39106620410333376,5129338480,2005910928.9347637
2023-03-01,HDB,31.877384185791016,INR,82.7,0.38545809172661444,5129338480,1977145022.320693
2023-04-01,HDB,33.373958587646484,INR,82.7,0.40355451738387527,5129338480,2069967714.7949402
2023-05-01,HDB,30.792016983032227,INR,82.7,0.3723339417537149,5129338480,1909826814.8474085
2023-06-01,HDB,33.67578887939453,INR,82.7,0.4072042186142023,5129338480,2088688267.7561603
2023-07-01,HDB,32.989715576171875,INR,82.7,0.398908289917435,5129338480,2046135641.4644954
2023-08-01,HDB,30.10528945922852,INR,82.7,0.36403010228813204,5129338480,1867233611.5448518
2023-09-01,HDB,28.807994842529297,INR,82.7,0.3483433475517448,5129338480,1786770936.8491783
2023-10-01,HDB,27.607053756713867,INR,82.7,0.3338216899239887,5129338480,1712284439.5857434
2023-11-01,HDB,29.31083297729492,INR,82.7,0.3544236152030824,5129338480,1817958687.6818836
2023-12-01,HDB,32.762325286865234,INR,82.7,0.39615870963561345,5129338480,2032032113.5210989
2024-01-01,HDB,27.089574813842773,INR,82.7,0.3275643871081351,5129338480,1680188615.4713733
2024-02-01,HDB,26.11808013916016,INR,82.7,0.3158171721784783,5129338480,1619933173.8998542
2024-03-01,HDB,27.32390594482422,INR,82.7,0.3303978953424936,5129338480,1694722638.2912652
2024-04-01,HDB,28.119651794433597,INR,82.7,0.3400199733305151,5129338480,1744077533.1727848
2024-05-01,HDB,28.2612247467041,INR,82.7,0.34173185908952963,5129338480,1752858374.669862
2024-06-01,HDB,31.405160903930664,INR,82.7,0.3797480157669971,5129338480,1947856109.9773052
2024-07-01,HDB,29.29618453979492,INR,82.7,0.35424648778470275,5129338480,1817050141.1989257
2024-08-01,HDB,29.833192825317383,INR,84.0,0.3551570574442546,5129338480,1821720761.1923854
2024-09-01,HDB,30.8951416015625,INR,84.0,0.36779930478050593,5129338480,1886567126.927897
2024-10-01,HDB,31.12725067138672,INR,84.0,0.370562507992699,5129338480,1900740531.4922585
2024-11-01,HDB,32.96930694580078,INR,84.0,0.3924917493547712,5129338480,2013223033.047943
2024-12-01,HDB,31.53714370727539,INR,84.0,0.3754421869913737,5129338480,1925770056.7502086
2025-01-01,HDB,29.94695281982422,INR,84.0,0.35651134309314547,5129338480,1828667350.6841533
2025-02-01,HDB,30.430923461914062,INR,84.0,0.3622728983561198,5129338480,1858220317.799174
2025-03-01,HDB,32.81127166748047,INR,84.0,0.3906103769938151,5129338480,2003572837.4016826
2025-04-01,HDB,35.897823333740234,INR,84.0,0.42735503968738375,5129338480,2192048649.6904244
2025-05-01,HDB,37.23121643066406,INR,84.0,0.44322876703171504,5129338480,2273470370.1787314
2025-06-01,HDB,37.86333847045898,INR,84.0,0.4507540294102259,5129338480,2312069988.0689235
2025-07-01,HDB,37.912723541259766,INR,84.0,0.4513419469197591,5129338480,2315085615.9736376
2025-08-01,HDB,35.22239303588867,INR,84.0,0.4193142028081985,5129338480,2150804475.6746163
2025-09-01,HDB,34.15999984741211,INR,84.0,0.40666666485014413,5129338480,2085930972.5491078
2025-10-01,HDB,36.220001220703125,INR,84.0,0.43119049072265625,5129338480,2211721976.2738037
2025-11-01,HDB,36.81999969482422,INR,84.0,0.4383333297002883,5129338480,2248360015.0982156
2025-12-01,HDB,36.540000915527344,INR,84.0,0.43500001089913504,5129338480,2231262294.705353
2026-01-01,HDB,32.380001068115234,INR,84.0,0.38547620319184805,5129338480,1977237922.156245
2026-02-01,HDB,31.850000381469727,INR,84.0,0.3791666712079729,5129338480,1944874196.9605637
2016-01-01,BABA,63.65805816650391,USD,1.0,63.65805816650391,2387329415,151972754762.67575
2016-02-01,BABA,65.34851837158203,USD,1.0,65.34851837158203,2387329415,156008440135.1457
2016-03-01,BABA,75.05438995361328,USD,1.0,75.05438995361328,2387329415,179179552861.14148
2016-04-01,BABA,73.06953430175781,USD,1.0,73.06953430175781,2387329415,174441048578.93793
2016-05-01,BABA,77.87499237060547,USD,1.0,77.87499237060547,2387329415,185913259979.247
2016-06-01,BABA,75.52924346923828,USD,1.0,75.52924346923828,2387329415,180313184626.8092
2016-07-01,BABA,78.33084106445312,USD,1.0,78.33084106445312,2387329415,187001520974.85886
2016-08-01,BABA,92.30086517333984,USD,1.0,92.30086517333984,2387329415,220352570458.26328
2016-09-01,BABA,100.46823120117188,USD,1.0,100.46823120117188,2387329415,239850763619.5784
2016-10-01,BABA,96.5744857788086,USD,1.0,96.5744857788086,2387329415,230555110638.24893
2016-11-01,BABA,89.29032135009766,USD,1.0,89.29032135009766,2387329415,213165410633.89066
2016-12-01,BABA,83.39271545410156,USD,1.0,83.39271545410156,2387329415,199085882600.30176
2017-01-01,BABA,96.2136001586914,USD,1.0,96.2136001586914,2387329415,229693557781.89267
2017-02-01,BABA,97.72361755371094,USD,1.0,97.72361755371094,2387329415,233298466726.18445
2017-03-01,BABA,102.4056167602539,USD,1.0,102.4056167602539,2387329415,244475941152.97116
2017-04-01,BABA,109.68977355957033,USD,1.0,109.68977355957033,2387329415,261865622943.4515
2017-05-01,BABA,116.29965209960938,USD,1.0,116.29965209960938,2387329415,277645580411.66394
2017-06-01,BABA,133.81201171875,USD,1.0,133.81201171875,2387329415,319453351656.4966
2017-07-01,BABA,147.15524291992188,USD,1.0,147.15524291992188,2387329415,351308039994.19995
2017-08-01,BABA,163.1006317138672,USD,1.0,163.1006317138672,2387329415,389374935695.597
2017-09-01,BABA,164.02182006835938,USD,1.0,164.02182006835938,2387329415,391574115751.0316
2017-10-01,BABA,175.589111328125,USD,1.0,175.589111328125,2387329415,419189050427.3425
2017-11-01,BABA,168.1719970703125,USD,1.0,168.1719970703125,2387329415,401481955385.25085
2017-12-01,BABA,163.7559051513672,USD,1.0,163.7559051513672,2387329415,390939289247.8089
2018-01-01,BABA,194.01319885253903,USD,1.0,194.01319885253903,2387329415,463173416518.9107
2018-02-01,BABA,176.77622985839844,USD,1.0,176.77622985839844,2387329415,422023093413.75586
2018-03-01,BABA,174.3070068359375,USD,1.0,174.3070068359375,2387329415,416128244660.0397
2018-04-01,BABA,169.5585479736328,USD,1.0,169.5585479736328,2387329415,404792109142.1423
2018-05-01,BABA,188.0491180419922,USD,1.0,188.0491180419922,2387329415,448935190966.45514
2018-06-01,BABA,176.19691467285156,USD,1.0,176.19691467285156,2387329415,420640077230.74365
2018-07-01,BABA,177.81138610839844,USD,1.0,177.81138610839844,2387329415,424494352378.50195
2018-08-01,BABA,166.20611572265625,USD,1.0,166.20611572265625,2387329415,396788749017.59125
2018-09-01,BABA,156.4717559814453,USD,1.0,156.4717559814453,2387329415,373549625671.2066
2018-10-01,BABA,135.1226043701172,USD,1.0,135.1226043701172,2387329415,322582168044.1883
2018-11-01,BABA,152.7679443359375,USD,1.0,152.7679443359375,2387329415,364707407182.26624
2018-12-01,BABA,130.17471313476562,USD,1.0,130.17471313476562,2387329415,310769921755.81287
2019-01-01,BABA,160.0141143798828,USD,1.0,160.0141143798828,2387329415,382006402074.26874
2019-02-01,BABA,173.8226776123047,USD,1.0,173.8226776123047,2387329415,414971991257.91693
2019-03-01,BABA,173.2718505859375,USD,1.0,173.2718505859375,2387329415,413656985695.2936
2019-04-01,BABA,176.2349090576172,USD,1.0,176.2349090576172,2387329415,420730782343.0994
2019-05-01,BABA,141.75148010253906,USD,1.0,141.75148010253906,2387329415,338407478068.57874
2019-06-01,BABA,160.92581176757812,USD,1.0,160.92581176757812,2387329415,384182924065.49243
2019-07-01,BABA,164.40171813964844,USD,1.0,164.40171813964844,2387329415,392481057591.3218
2019-08-01,BABA,166.22511291503906,USD,1.0,166.22511291503906,2387329415,396834101573.76917
2019-09-01,BABA,158.81748962402344,USD,1.0,158.81748962402344,2387329415,379149664595.8884
2019-10-01,BABA,167.78262329101562,USD,1.0,167.78262329101562,2387329415,400552391908.50574
2019-11-01,BABA,189.9390106201172,USD,1.0,189.9390106201172,2387329415,453446987109.40314
2019-12-01,BABA,201.4303131103516,USD,1.0,201.4303131103516,2387329415,480880511561.0025
2020-01-01,BABA,196.19749450683597,USD,1.0,196.19749450683597,2387329415,468388049785.4704
2020-02-01,BABA,197.5365753173828,USD,1.0,197.5365753173828,2387329415,471584876793.55096
2020-03-01,BABA,184.6966857910156,USD,1.0,184.6966857910156,2387329415,440931830841.90405
2020-04-01,BABA,192.4746856689453,USD,1.0,192.4746856689453,2387329415,459500478740.3521
2020-05-01,BABA,196.95724487304688,USD,1.0,196.95724487304688,2387329415,470201824182.7827
2020-06-01,BABA,204.8492126464844,USD,1.0,204.8492126464844,2387329415,489042550990.54224
2020-07-01,BABA,238.39244079589844,USD,1.0,238.39244079589844,2387329415,569121286225.6943
2020-08-01,BABA,272.5909423828125,USD,1.0,272.5909423828125,2387329415,650764375013.0585
2020-09-01,BABA,279.1913452148437,USD,1.0,279.1913452148437,2387329415,666521710844.8158
2020-10-01,BABA,289.3625793457031,USD,1.0,289.3625793457031,2387329415,690803797272.2686
